Product Name,Selling Price,Original Price,Discount,Rating,Rating Count
MSI Modern 14 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-285IN Bus...,"₹57,990","₹75,990",23% off,4.4,20 Ratings & 2 Reviews
Lenovo LOQ AMD Ryzen 5 Quad Core 7235HS - (24 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"₹79,990","₹89,990",11% off,4.4,"1,097 Ratings & 82 Reviews"
DELL Microsoft Office 2024 (i5 14th Gen) Intel Core 5 - (16 GB/512 GB SSD/Windows 11 Home) DC14250 Thi...,"₹79,076","₹80,086",1% off,N/A,N/A
Lenovo IdeaPad Slim 3 Backlit Keyboard with MSO'2024 (i5 14th Gen) Intel Core 5 210H - (24 GB/1 TB SSD...,"₹77,990","₹91,890",15% off,4.6,20 Ratings & 2 Reviews
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin an...,"₹42,999","₹64,999",33% off,4,839 Ratings & 127 Reviews
DELL Inspiron Intel Core i5 10th Gen 1035G1 - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) INS 5408...,"₹59,990","₹73,357",18% off,4.4,561 Ratings & 62 Reviews
Acer Aspire Lite Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) AL15-52H Thin and ...,"₹68,391","₹73,990",7% off,4.3,50 Ratings & 6 Reviews
"Apple MacBook Pro (M5 Pro, 2026) M5 Pro - (24 GB/1 TB SSD/Tahoe) MGDR4HN/A","₹2,49,900",N/A,N/A,5,3 Ratings & 0 Reviews
Acer Predator Neo Intel Core i5 13th Gen 13500HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,"₹1,04,990","₹1,29,999",19% off,4.4,779 Ratings & 76 Reviews
ASUS Vivobook Go 14 (2026) with Office 2024 + M365 Basic AMD Ryzen 3 Quad Core 30 - (8 GB/512 GB SSD/W...,"₹40,990","₹48,990",16% off,N/A,N/A
DELL Inspiron Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 7430 Thin and ...,"₹79,990","₹98,031",18% off,4.2,5 Ratings & 0 Reviews
MSI Vector 16 HX A Intel Core Ultra 7 255HX - (32 GB/1 TB SSD/Windows 11 Home/12 GB Graphics/NVIDIA Ge...,"₹2,26,990","₹2,99,990",24% off,4.5,4 Ratings & 0 Reviews
MSI Pulse 16 AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,"₹1,84,990","₹2,07,990",11% off,N/A,N/A
Lenovo V 15 (2025) AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) V 15 Thin and Ligh...,"₹47,990","₹60,300",20% off,4.5,18 Ratings & 1 Reviews
ASUS AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX...,"₹62,989","₹82,000",23% off,4,15 Ratings & 1 Reviews
Samsung Galaxy Book3 Pro 360 EVO AMOLED Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home...,"₹1,49,990","₹1,98,710",24% off,4.5,13 Ratings & 1 Reviews
DELL Inspiron 13 7000 Intel Core i5 8th Gen 8250U - (8 GB/256 GB SSD/Windows 10 Home) 7373 2 in 1 Lapt...,"₹86,220","₹86,339",N/A,2.9,25 Ratings & 13 Reviews
"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core Ultra 5 225H - (1...","₹68,990","₹74,990",8% off,4.4,14 Ratings & 1 Reviews
Lenovo V14 Gen 5 (2026) DDR5 5600Mhz (i7 14th Gen) Intel Core 7 14th Gen 240H - (8 GB/512 GB SSD/Windo...,"₹60,890","₹1,00,990",39% off,N/A,N/A
Acer ConceptD 5 Intel Core i5 8th Gen 8305G - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) CN515-51...,"₹99,500","₹1,19,999",17% off,N/A,N/A
ASUS Vivobook 15 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ524WS Thin...,"₹65,990","₹89,990",26% off,3.6,5 Ratings & 1 Reviews
"Apple MacBook Pro (M5 Max, 2026) M5 Max - (36 GB/2 TB SSD/Tahoe) MGDU4HN/A","₹3,99,900",N/A,N/A,N/A,N/A
DELL PRO 15 Backlit (2025) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) PRO 15 Thin...,"₹42,490","₹47,083",9% off,4.3,10 Ratings & 0 Reviews
HP 15s AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0028AU Thin and Light Lapt...,"₹47,990","₹55,691",13% off,4.1,318 Ratings & 17 Reviews
ASUS TUF Gaming F16 (2025) with Office 2024 + M365 Basic* Intel Core i7 14th Gen 14650HX - (16 GB/1 TB...,"₹1,44,990","₹1,61,990",10% off,N/A,N/A
DELL 16 Area 51 Intel Core Ultra 9 275HX - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeFor...,"₹3,65,999","₹4,89,538",25% off,N/A,N/A
MSI Crosshair A16 HX AMD Ryzen 9 16 Core 8940 - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA G...,"₹1,75,999","₹2,23,990",21% off,N/A,N/A
MSI Pulse 17 AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,"₹1,74,990","₹1,94,990",10% off,N/A,N/A
Infinix Zero Book Ultra AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) ZL514 Thin ...,"₹70,999","₹99,990",28% off,4.3,62 Ratings & 11 Reviews
Infinix ZERO BOOK Series Laptop Intel Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Hom...,"₹74,990","₹99,990",25% off,3.7,28 Ratings & 6 Reviews
Apple MacBook AIR M2 - (16 GB/256 GB SSD/Mac OS Monterey) MLXX3HN/A,"₹1,19,900",N/A,N/A,N/A,N/A
Lenovo Ideapad Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15IAH8...,"₹62,990","₹73,999",14% off,4.1,151 Ratings & 10 Reviews
MSI Summit E16 Evo AI PC Intel Core Ultra 7 1st Gen 155H - (32 GB/1 TB SSD/Windows 11 Home) Summit E16...,"₹1,22,999","₹1,59,990",23% off,5,2 Ratings & 1 Reviews
Lenovo AMD Ryzen AI 5 Hexa Core 7th Gen - (12 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"₹72,199","₹90,590",20% off,3.3,3 Ratings & 0 Reviews
Apple MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY43HN/A,"₹1,04,990","₹1,09,900",4% off,4.7,"1,930 Ratings & 115 Reviews"
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Lig...,"₹57,790",N/A,N/A,4.2,"1,969 Ratings & 104 Reviews"
Acer Nitro V Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹85,999","₹1,03,999",17% off,4.3,401 Ratings & 28 Reviews
"ASUS Zenbook 14 OLED (2025) with Touch Screen, Backlit Keyboard, Full Metal Body, Intel Core Ultra 7 2...","₹1,24,990","₹1,58,990",21% off,4.3,15 Ratings & 3 Reviews
HP AMD Athlon Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 255 Laptop,"₹36,990","₹50,990",27% off,4.1,"1,187 Ratings & 72 Reviews"
HP Chromebook MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 EE Chromebook,"₹17,984","₹34,554",47% off,3.7,"7,545 Ratings & 612 Reviews"
MSI GP66 Leopard Intel Core i7 11th Gen 11800H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA ...,"₹1,29,990","₹1,73,990",25% off,4.5,159 Ratings & 32 Reviews
Acer Aspire Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) AL15-52H Thin and Light...,"₹54,990","₹59,990",8% off,3.2,6 Ratings & 0 Reviews
Acer One14 Backlit Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) Z8-415 Thin and L...,"₹43,500","₹52,999",17% off,2.9,53 Ratings & 8 Reviews
ALIENWARE Intel Core i9 10th Gen 10980HK - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForc...,"₹3,45,390","₹3,77,798",8% off,4,16 Ratings & 3 Reviews
HP 240R G9 (2025) (i5 14th Gen) Intel Core 5 14th Gen 120U - (8 GB/512 GB SSD/Windows 11 Home) 240R G9...,"₹52,990","₹80,990",34% off,N/A,N/A
MSI Prestige 14 Intel EVO Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 10 Home) Prestige ...,"₹87,990","₹95,990",8% off,4.6,14 Ratings & 0 Reviews
Apple MacBook Air M3 - (16 GB/1 TB SSD/macOS Sonoma) MXCR3HN/A,"₹1,74,900",N/A,N/A,N/A,N/A
Apple MacBook AIR M2 - (16 GB/256 GB SSD/macOS Sequoia) MC7X4HN/A,"₹85,899","₹85,900",N/A,4.7,"13,195 Ratings & 838 Reviews"
Apple MacBook Pro M4 - (24 GB/1 TB SSD/macOS Sequoia) MCX04HN/A,"₹1,98,990","₹2,09,900",5% off,4.7,12 Ratings & 2 Reviews
Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core 6800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,"₹97,790",N/A,N/A,4.4,520 Ratings & 57 Reviews
DELL XPS Intel Core Ultra 7 256V - (16 GB/512 GB SSD/Windows 11 Home/Intel Integrated Arc/120 Hz) 9350...,"₹1,79,490","₹2,11,772",15% off,N/A,N/A
MSI GP76 Intel Core i7 11th Gen 11800H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce ...,"₹1,80,990","₹2,01,990",10% off,4.4,31 Ratings & 7 Reviews
Acer Aspire 7 Intel Core i5 12th Gen 1240P - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹69,990","₹88,999",21% off,4.2,445 Ratings & 55 Reviews
Primebook Wifi MediaTek MT8183 - (4 GB/64 GB EMMC Storage/Prime OS) PB Wifi Thin and Light Laptop,"₹13,999","₹17,990",22% off,4.2,"3,448 Ratings & 859 Reviews"
Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,"₹34,899","₹59,390",41% off,4,420 Ratings & 25 Reviews
"Apple MacBook Air (M5, 2026) M5 - (24 GB/1 TB SSD/Tahoe) MDHD4HN/A","₹1,59,900",N/A,N/A,4.5,32 Ratings & 3 Reviews
ZEBRONICS Pro Series Z Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 4S Thi...,"₹60,999",N/A,N/A,4,"1,127 Ratings & 143 Reviews"
"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i3 13th Gen 1315U...","₹44,990","₹50,990",11% off,4.3,"2,866 Ratings & 174 Reviews"
Lenovo LOQ Intel Core i5 12th Gen 12450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹88,990","₹95,890",7% off,4,368 Ratings & 27 Reviews
MSI Commercial 14 H Pro Intel Core i7 13th Gen 13700H - (32 GB/1 TB SSD/Windows 11 Pro) Commercial 14 ...,"₹1,09,990","₹1,23,990",11% off,4.3,19 Ratings & 5 Reviews
ASUS Vivobook (i5 14th Gen) Intel Core 5 120U - (16 GB/512 GB SSD/Windows 11 Home) X1504VAP-BQ1542WS T...,"₹51,990","₹73,990",29% off,N/A,N/A
Samsung Galaxy Book2 Intel Core i5 12th Gen 1235U - (8 GB/256 GB SSD/Windows 11 Home) NP750XED-KB1IN T...,"₹60,990","₹79,990",23% off,4.4,251 Ratings & 35 Reviews
MSI GS Intel Core i7 8th Gen 8750H - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GT...,"₹1,49,990","₹1,69,990",11% off,4,9 Ratings & 3 Reviews
Apple MacBook AIR M2 - (16 GB/1 TB SSD/Mac OS Monterey) MLY43HN/A,"₹1,59,900",N/A,N/A,N/A,N/A
HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,"₹54,990","₹72,718",24% off,4.3,"3,165 Ratings & 162 Reviews"
Lenovo IdeaPad 1 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC7 Thin and Ligh...,"₹71,290",N/A,N/A,4.2,584 Ratings & 42 Reviews
"MICROSOFT Surface Pro 12"" with Type Cover Core 8 Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home...","₹1,04,990","₹1,04,999",N/A,N/A,N/A
HP 240R G9 (2025) Intel Core i5 13th Gen 1334U - (32 GB/512 GB SSD/Windows 11 Home) 240R G9 Thin and L...,"₹64,990","₹90,990",28% off,N/A,N/A
DELL Alienware Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹2,89,988","₹3,20,926",9% off,N/A,N/A
HP Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15-fe0011TX Laptop,"₹99,990","₹1,32,727",24% off,N/A,N/A
ASUS Vivobook Ultra 14 Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home) K413EA-EB522...,"₹58,466","₹81,990",28% off,4.3,203 Ratings & 21 Reviews
HP (2024) Laptop with Backlit Keyboard Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home...,"₹51,420","₹59,327",13% off,3.9,17 Ratings & 2 Reviews
Lenovo AMD Ryzen 3 Quad Core 7330U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin and Light Lap...,"₹37,899","₹85,371",55% off,4.1,71 Ratings & 10 Reviews
HP Victus AI AMD Ryzen 7 Octa Core 260 - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,"₹1,02,990","₹1,20,928",14% off,4.5,391 Ratings & 31 Reviews
MSI Modern 14 C13M Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-115...,"₹38,003","₹58,990",35% off,4.1,98 Ratings & 11 Reviews
MSI Modern 15 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO Thin a...,"₹59,900","₹69,990",14% off,4.2,26 Ratings & 2 Reviews
DELL Inspiron 5440 (2026) (i3 14th Gen) Intel Core 3 14th Gen 100U - (16 GB/512 GB SSD/Windows 11 Pro)...,"₹47,490","₹78,990",39% off,4.4,5 Ratings & 0 Reviews
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ322WS Th...,"₹35,990","₹50,990",29% off,4.2,"3,252 Ratings & 290 Reviews"
HP AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 15-fd1099TU Thin and Light Lapto...,"₹66,063","₹80,775",18% off,3.1,23 Ratings & 2 Reviews
Apple Macbook Pro M4 Pro - (24 GB/1 TB SSD/macOS Sequoia) MX2J3HN/A,"₹2,26,990","₹2,39,900",5% off,N/A,N/A
HP Pavilion AI PC Intel Core Ultra 5 125U - (16 GB/512 GB SSD/Windows 11 Home) 16-af0015TU Thin and Li...,"₹64,990","₹89,356",27% off,4.3,358 Ratings & 26 Reviews
DELL Inspiron 5440 (2026) (i3 14th Gen) Intel Core 3 14th Gen 100U - (16 GB/512 GB SSD/Windows 11 Home...,"₹47,390","₹78,990",40% off,4.5,4 Ratings & 0 Reviews
Acer One14 AMD Ryzen 5 3500U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop,"₹34,500","₹54,990",37% off,4.3,16 Ratings & 1 Reviews
ASUS Intel Core i9 13th Gen - (16 GB/512 GB SSD/16 GB EMMC Storage/Windows 11 Home/16 GB Graphics) X16...,"₹88,999","₹1,21,999",27% off,N/A,N/A
ASUS ExpertBook B14 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) B1402CBA-NK1494WS...,"₹50,990",N/A,N/A,4.3,495 Ratings & 47 Reviews
ALIENWARE Intel Core i7 10th Gen 10750H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce...,"₹2,69,290","₹2,93,080",8% off,4,5 Ratings & 2 Reviews
Lenovo Ideapad OLED Snapdragon X - (16 GB/512 GB SSD/Windows 11 Home) IdeaPad Slim 3 15Q8X10 Laptop,"₹65,990","₹86,690",23% off,N/A,N/A
Apple MacBook Pro M4 - (16 GB/512 GB SSD/macOS Sequoia) MW2W3HN/A,"₹1,60,990","₹1,69,900",5% off,4.9,8 Ratings & 1 Reviews
MSI VenturePro 15 AI Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹95,990","₹1,07,990",11% off,N/A,N/A
Infinix B15 Series AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) BL51A5 Thin and Li...,"₹59,990",N/A,N/A,4.2,105 Ratings & 15 Reviews
Acer Swift 3 Intel Core i5 8th Gen 8265U - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) SF314-55G T...,"₹54,990","₹62,589",12% off,4.5,"7,382 Ratings & 1,206 Reviews"
ASUS Intel Core i5 5th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1502VA-BQ836WS Thin and Light Laptop,"₹56,971","₹69,990",18% off,N/A,N/A
Lenovo AMD Ryzen 7 Octa Core 7730U - (8 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light ...,"₹76,990",N/A,N/A,4.2,313 Ratings & 35 Reviews
Apple MacBook Air M3 - (16 GB/512 GB SSD/macOS Sonoma) MXCR3HN/A,"₹1,34,900",N/A,N/A,4.7,483 Ratings & 26 Reviews
HP AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 14-em0025AU Thin and Light Laptop,"₹45,990","₹47,990",4% off,4.2,88 Ratings & 9 Reviews
MSI Commercial 14 H Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Pro) Commercial 14 H ...,"₹87,990","₹98,990",11% off,4.2,36 Ratings & 6 Reviews
DELL Vostro Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10) Vostro 3000 Thin and Light La...,"₹51,999","₹80,711",35% off,4.1,412 Ratings & 27 Reviews
Acer Predator Neo Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDI...,"₹97,990","₹1,44,999",32% off,4.4,"1,366 Ratings & 112 Reviews"
Lenovo LoQ Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹88,990","₹97,190",8% off,4.4,624 Ratings & 50 Reviews
HP Pavilion AMD Ryzen 5 Dual Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15-eh1137AU Thin and Light...,"₹59,899",N/A,N/A,4.5,"1,879 Ratings & 178 Reviews"
ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ5541WS ...,"₹42,990","₹52,990",18% off,4.3,"1,532 Ratings & 77 Reviews"
Lenovo V 15 (2025) Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Pro) V 15 Thin and Light...,"₹49,990","₹84,990",41% off,4.3,8 Ratings & 0 Reviews
DELL Inspiron 15 Microsoft Office Home 2024 Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11...,"₹56,990","₹59,990",5% off,4.2,479 Ratings & 22 Reviews
Acer Chromebook Plus Google AI Intel Core i3 N305 - (8 GB/256 GB SSD/Chrome OS) CB514-4H-39T7 Chromebo...,"₹49,999",N/A,N/A,3.9,986 Ratings & 102 Reviews
Apple MacBook Air M3 - (16 GB/256 GB SSD/macOS Sonoma) MXCV3HN/A,"₹1,34,900",N/A,N/A,N/A,N/A
Lenovo IdeaPad Slim 3 Backlit Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 83EM0...,"₹66,990","₹79,876",16% off,4.1,18 Ratings & 1 Reviews
ASUS Expertbook P1 High-performance processor Intel Core i5 13th Gen 13420H - (32 GB/512 GB SSD/Window...,"₹68,990","₹1,14,990",40% off,4.3,"4,909 Ratings & 380 Reviews"
"ASUS TUF Gaming F16 (2025) with Office 2024 + M365 Basic*, (i5 14th gen) Intel Core 5 210H - (16 GB/51...","₹75,816","₹98,990",23% off,4.2,111 Ratings & 12 Reviews
Lenovo V14 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) V14 Thin and Light Laptop,"₹62,990","₹70,990",11% off,4.1,"1,629 Ratings & 135 Reviews"
Acer Aspire AMD Ryzen 5 Hexa Core 7430U - (16 GB/1 TB SSD/Windows 11 Home) AS15-42 Thin and Light Lapt...,"₹49,990","₹54,990",9% off,4.1,"3,799 Ratings & 360 Reviews"
Lenovo LOQ Essential Intel Core i5 12th Gen 12450HX - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/...,"₹72,990","₹89,990",18% off,4,368 Ratings & 27 Reviews
Acer Aspire Lite AMD Ryzen 3 Quad Core 7330U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Lig...,"₹39,023","₹49,990",21% off,3.9,125 Ratings & 16 Reviews
MSI Thin 15 Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"₹69,215","₹89,990",23% off,5,3 Ratings & 1 Reviews
HP Victus Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,"₹58,799","₹76,354",22% off,4.3,"3,165 Ratings & 162 Reviews"
ASUS TUF Gaming F15 with 90WHr Battery Intel H-Series Intel Core i7 13th Gen 13700H - (16 GB/512 GB SS...,"₹1,05,999","₹1,55,990",32% off,4.3,16 Ratings & 1 Reviews
MSI Pulse 17 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,"₹1,67,680","₹1,95,990",14% off,4.8,12 Ratings & 1 Reviews
"ASUS Vivobook 16X (2025) for Creator with Office 2024 + M365 Basic, Intel Core i5 12th Gen 12500H - (1...","₹62,799","₹79,990",21% off,4.2,858 Ratings & 84 Reviews
Lenovo Yoga Slim 7 Snapdragon X Plus - (32 GB/1 TB SSD/Windows 11 Home) Yoga Slim 7 14Q8X9 Thin and Li...,"₹99,990","₹1,95,890",48% off,N/A,N/A
ASUS ZenBook Pro 15 Intel Core i9 8th Gen 8950HK - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX58...,"₹1,77,999","₹2,09,990",15% off,5,5 Ratings & 0 Reviews
Lenovo 12450HX Intel Core i5 12th Gen 12450hx - (12 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA...,"₹70,998","₹77,390",8% off,N/A,N/A
MSI Summit E13 Evo AI PC Intel Core Ultra 7 1st Gen 155H - (32 GB/1 TB SSD/Windows 11 Home) Summit E13...,"₹1,49,990","₹1,59,990",6% off,5,2 Ratings & 1 Reviews
HP Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0187TU Thin and Light Laptop,"₹54,184","₹70,999",23% off,4.2,424 Ratings & 31 Reviews
HP 240R G9 (2025) Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Pro) 240R G9 Thin and Lig...,"₹51,990","₹82,990",37% off,N/A,N/A
HP Spectre Folio Intel Core i7 10th Gen 10510Y - (16 GB/512 GB SSD/Windows 10 Home) 13-ak1004TU 2 in 1...,"₹2,39,759",N/A,N/A,N/A,N/A
Lenovo IdeaPad Slim 5 WUXGA IPS Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 16IMH9 Thin...,"₹78,990","₹1,07,690",26% off,4,518 Ratings & 61 Reviews
HP 240R G9 (2025) Intel Core i5 13th Gen 1334U - (24 GB/512 GB SSD/Windows 11 Home) 240R G9 Thin and L...,"₹59,990","₹86,990",31% off,N/A,N/A
DELL Inspiron 14 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5440 Thin ...,"₹62,990","₹79,795",21% off,5,6 Ratings & 2 Reviews
MSI Katana GF66 Intel Core i7 12th Gen 12650H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA ...,"₹84,990","₹1,07,990",21% off,4.4,33 Ratings & 6 Reviews
Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Lig...,"₹39,928","₹47,990",16% off,4.1,"1,495 Ratings & 105 Reviews"
Acer Aspire 15 AMD Ryzen 5 Hexa Core 7430U - (8 GB/512 GB SSD/Windows 11 Home) A325-42 Thin and Light ...,"₹49,325","₹58,999",16% off,4.1,"3,799 Ratings & 360 Reviews"
HP Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq3149TU / 14s-dq3141TU Thin ...,"₹45,990","₹50,990",9% off,N/A,N/A
Apple MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY33HN/A,"₹85,990","₹89,900",4% off,4.7,"18,611 Ratings & 1,107 Reviews"
Lenovo Yoga Slim 7 Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) 13IRP8 Thin and Lig...,"₹1,06,099","₹1,74,890",39% off,N/A,N/A
Acer Nitro 5 Intel Core i5 7th Gen 7300HQ - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics/NVIDIA GeForc...,"₹50,999","₹60,407",15% off,4.4,854 Ratings & 187 Reviews
HP Pavilion 14 X360 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) 14-ek1152TU 2 in...,"₹72,990","₹1,13,089",35% off,5,3 Ratings & 0 Reviews
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹68,999","₹86,343",20% off,4.3,660 Ratings & 31 Reviews
Apple 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGND3HN/A,"₹92,900",N/A,N/A,4.7,"17,633 Ratings & 1,360 Reviews"
HP Spectre x360 OLED Eyesafe Evo Intel Core i7 13th Gen 1360P - (32 GB/1 TB SSD/Windows 11 Home/4 GB G...,"₹1,82,500","₹2,13,582",14% off,4.3,6 Ratings & 0 Reviews
MSI Crosshair 16 HX AI Intel Core Ultra 9 275HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,"₹2,05,990","₹2,23,990",8% off,N/A,N/A
